,len,metric,overall,overall_p,ts,cpp,java,py,rs,ts_p,cpp_p,java_p,py_p,rs_p
203,36,entropy,0.3604058243516995,8.709135287708372e-58,0.1584892021324659,0.4070227696601323,0.37389848246991103,0.3774757100149477,0.2991578535056796,0.019594311193127555,2.0043448428971427e-21,8.551119071223674e-19,3.2987803785272314e-11,2.0966884977059757e-07
204,37,mccabe,0.19650873010959075,2.5263383177095993e-17,0.15568862275449102,0.0009611183923110528,0.15353535353535352,0.27601669648181276,0.2608940694248751,0.03273043873852143,0.9826289083364047,0.0007605532829265934,1.1977419221983588e-06,5.257442935294745e-06
205,37,fanout,0.14361533341588756,7.301782544233794e-10,0.13197846730780863,0.11511577107907384,0.05829998094149037,0.19365533691115086,0.12793646727296015,0.07169581800182721,0.008881166706112375,0.20344894435905092,0.0006949732161129123,0.027914364731584384
206,37,chars,0.18184374548531568,6.412506425576733e-15,0.05770277626565052,0.1509683995922528,0.11720983419096627,0.35976147883124626,0.190521327014218,0.43207820279678455,0.0006030664934360698,0.010593505184338721,3.107529239941633e-10,0.0010688539822881274
207,37,identifiers,0.159467680019813,8.099125208209854e-12,0.10476017661646404,0.055897771952817824,0.09523537259386317,0.26249254621347645,0.210093505828103,0.1534759235606938,0.2040651460848586,0.037817250463475845,4.3857349620042265e-06,0.0003079124603737933
208,37,halstead,0.20147552783109404,5.7627843820402804e-18,0.14437791084497673,0.12669287898645698,0.13294263388603011,0.27670840787119855,0.2523632637376713,0.04918554999441789,0.003994108235851151,0.0037445250737700056,1.2957877197414846e-06,1.4650794782851588e-05
209,37,entropy,0.38563530637937793,2.1577403533539735e-61,0.2727272727272727,0.4167904470656764,0.3580141032971222,0.36930232558139536,0.3606250800563597,0.00020214574894209794,2.787877238940073e-21,5.850703106537989e-15,1.0454186325155733e-10,5.89412906268077e-10
210,38,mccabe,0.24524621989919732,2.1608613187638764e-24,0.20642954856361148,0.046913455208386086,0.17019768307893862,0.2993032127880947,0.3962244472256988,0.006745618018626506,0.32276823920791464,0.00013202021629464848,9.478806065168455e-07,6.128012283445251e-12
211,38,fanout,0.10147694605189472,2.6960218436659226e-05,0.17496580027359782,0.10261811920798096,0.08799274952665535,0.26903553299492383,0.02909887359198999,0.022401095479303954,0.0312784761246235,0.049440803910689314,1.1519574962094072e-05,0.6186005153840316
212,38,chars,0.14987941011760314,5.74649167616571e-10,0.203625170998632,0.05118752215526409,0.14053176120099425,0.36923416464356656,0.09702231956612432,0.007952740701566681,0.282974068513722,0.001708747745848428,1.8462472554865036e-09,0.09698545201003327
213,38,identifiers,0.18573679298114618,1.5856631894353045e-14,0.13666210670314638,0.09277358586114347,0.1726115164077853,0.3451146073083835,0.11449207342511472,0.0748686487278038,0.05162688178635924,0.00011662812186571672,1.921732916786168e-08,0.05012568656577782
214,38,halstead,0.20478700765353744,2.5057905729013623e-17,0.18064295485636114,0.14762748771965362,0.21061368796044544,0.3720402307910584,0.11467459324155194,0.01855221987506637,0.0019555883100541966,2.588790994976923e-06,1.3911235751523091e-09,0.049800180158694474
215,38,entropy,0.33252342729139445,5.146380820732915e-43,0.10492476060191519,0.31347546462753834,0.3629633617788785,0.31607655200681023,0.3148206090947017,0.17157518344812905,4.824625023951925e-11,5.420822114169667e-16,2.6698771243694893e-07,7.194690376247831e-08
216,39,mccabe,0.2076533191715348,8.911787360257984e-17,0.26245704467353953,0.001060906650823794,0.1787623589903771,0.3683200361282553,0.2276844532279315,0.0003386670602856734,0.9825962405256125,0.00020454292137503326,8.315388172203666e-09,9.977515153569044e-05
217,39,fanout,0.14887477429633564,2.882258368256007e-09,0.25613647520864014,0.15350258330769476,0.08178858467785534,0.44027547794671085,-0.008179622310057092,0.0005085009023452097,0.0014929610475505934,0.0909746431925189,6.818964986422986e-12,0.8905252185170085
218,39,chars,0.19329410515135423,1.2910860589019064e-14,0.19667403043691703,0.1513383337400142,0.1332908852821394,0.4790004516031913,0.05058739569609135,0.0076880636555983935,0.0017482189549415088,0.005893523655580919,8.908092096375712e-14,0.3936617612232469
219,39,identifiers,0.14510546999468932,7.217328553414714e-09,0.28313696612665684,0.012529307546229008,0.1274522759764053,0.29967635104621404,-0.006999341238471673,0.00012386646628456614,0.795676261166909,0.008456032188239128,3.0807321183241085e-06,0.9063534360500134
220,39,halstead,0.1795109930961232,8.23655339094586e-13,0.29436671575846834,0.054636692517425395,0.1962061053112123,0.4493075417732952,0.030001097935880544,6.610662482790195e-05,0.2585383066079069,5.045259087523181e-05,2.6708159192052413e-12,0.6130804966164274
221,39,entropy,0.38961571959638874,2.0379019916586486e-54,0.25294550810014726,0.3732163506933025,0.36481697281322456,0.5424506999849465,0.3153271848924023,0.0006073068137950906,1.1710176012772355e-14,4.803718334856773e-14,3.065915762701684e-17,1.0412604943172766e-07
222,40,mccabe,0.21606965044895274,9.097405543737352e-18,0.2382940108892922,0.01533678756476684,0.13996288640420934,0.3545772702155093,0.28219809637120763,0.0034496287129243785,0.756976658598978,0.00370415171624951,3.6389045410857023e-10,7.745185882127783e-06
223,40,fanout,0.1682347542232728,2.7787411958072535e-11,-0.01896551724137931,0.13157167530224526,0.009947853048952363,0.5045588506170565,0.15779298036882808,0.817619884519224,0.008118271088179026,0.8374848229473115,7.670513454749197e-19,0.013395598833419575
224,40,chars,0.20077841563411866,1.9801591471116532e-15,-0.06860254083484574,0.1680944156591825,0.09552052992577281,0.4280254190458648,0.2590348007138608,0.40311440443256796,0.0007225993485337337,0.048765527799859314,5.800048328895089e-14,4.990538746450483e-05
225,40,identifiers,0.20141569472945944,1.6093697395340733e-15,0.06533575317604355,0.09858376511226252,0.04993892699426853,0.41925308528274086,0.27294021415823916,0.42580317170990967,0.047387492174524856,0.3028943086026926,1.8504452271904752e-13,1.9162585784746624e-05
226,40,halstead,0.21191521417253292,5.153472174192257e-17,0.08049001814882033,0.11395509499136443,0.10548012778351969,0.4564836986553693,0.28349940511600236,0.32652591923896457,0.021912321987194425,0.029545448363181247,1.1274450902873391e-15,9.030529317453128e-06
227,40,entropy,0.37692807231732345,2.7997419423047126e-50,0.29219600725952816,0.31048934945308004,0.36472329230480127,0.5302081414625162,0.34889946460440213,0.0003643658952053297,4.2376898361098245e-10,5.268359767426345e-14,1.325318839455488e-20,4.671767541759583e-08
228,41,mccabe,0.246506735528664,1.5047185720062323e-20,0.2875669344042838,0.059428131879790985,0.16822364751812605,0.36318968626036785,0.3066698128047821,0.0002857336770468312,0.2482229154255413,0.0007962484612507844,7.605401258984536e-08,1.6514722789069294e-06
229,41,fanout,0.14731270167766033,3.1701318082561005e-08,0.14340696117804552,0.09599214874937004,0.12470719464584495,0.4209340064911648,0.09406952965235174,0.07196352778454114,0.06315224494515481,0.013357481818857674,5.536347907989968e-10,0.14621721756265776
230,41,chars,0.1819305324822013,8.556669768377419e-12,0.12123493975903614,0.1393331741863611,0.16869771332961517,0.35282185358817164,0.10213150857322636,0.12868626767555016,0.007014143555228339,0.0008213327704153329,2.0550757725475047e-07,0.1149578182123148
231,41,identifiers,0.19790308411274593,1.0951210721247588e-13,0.10508701472556894,0.07803506538288109,0.21480758505298383,0.38784709700685177,0.13139059304703476,0.18783370847155256,0.13104284035085978,2.040713236260569e-05,1.1265021837467009e-08,0.04251207805378197
232,41,halstead,0.19785841457162973,1.1128354735845575e-13,0.15327978580990628,0.10268958383066762,0.2482292247629671,0.41155787955283085,0.15856536101934876,0.05471249979772624,0.0469190859751527,8.529515386771036e-07,1.3675183772479021e-09,0.014380479333662452
233,41,entropy,0.35885169499637326,2.3548794215335134e-41,0.14156626506024098,0.33091960425452904,0.4052983825989961,0.5006310854670033,0.28684914267736356,0.07602065516446563,1.515402488501423e-10,9.132897904481603e-16,1.6961687867655246e-13,9.498251826588282e-06
234,42,mccabe,0.22169864573669665,7.021935711416285e-16,0.34843026248069997,0.05116286205203731,0.07525193037560529,0.2685161290322581,0.3788358448355916,4.1977673584003754e-05,0.33609271548934316,0.16380708353388362,5.351302148809464e-05,6.410313477131248e-09
235,42,fanout,0.056037000495761484,0.04212259367119151,0.004117344312918168,0.10817071674030437,-0.029016396507562586,0.222494623655914,-0.011818834156430712,0.9624869866878573,0.04263667624643592,0.5931000981195338,0.0008680930394998448,0.8581533445337421
236,42,chars,0.15765092501239403,1.0940070995423107e-08,-0.01471950591868245,0.20452871870397643,0.10576401742479481,0.32989247311827957,0.11316533704782407,0.8642411924521539,0.0001271017450237475,0.051453576982937316,8.142823025506379e-07,0.0862267146939193
237,42,identifiers,0.1016053345899169,0.0002297845330165448,-0.008955223880597015,0.0706154884634266,0.0484229812851721,0.1830967741935484,0.05010341479886877,0.9175118526472624,0.18585832929073987,0.37259185018014973,0.006194199143439993,0.4476421938562539
238,42,halstead,0.12822674461411596,3.3400762032385446e-06,0.11013896037056099,0.10488770250368189,0.08372127806756782,0.262494623655914,0.05660377358490566,0.19804368646988846,0.049412783884629004,0.12315210586436252,8.701324746823391e-05,0.3909931109076209
239,42,entropy,0.309323261030693,3.472071832355292e-29,0.13659289758106022,0.33069464899361806,0.28236767812739544,0.3796989247311828,0.2604786627833354,0.11035750466326988,5.79195029263917e-10,1.9881201542617647e-07,1.3737348760270343e-08,7.821673492157322e-05
240,43,mccabe,0.29413871447917717,4.75899659948038e-28,0.2502374169040836,0.044218031900513655,0.24369186621808828,0.43591485507246375,0.3425824175824176,0.003415581662700964,0.42754854157337174,4.651289708788364e-07,9.125853935769548e-12,2.694435246812025e-07
241,43,fanout,0.2010251933429585,7.676949900875063e-14,0.15206552706552706,0.014176128683427953,0.29334058974866417,0.3332955917874396,0.12532051282051282,0.07700189006840079,0.8001741636854225,1.6132820512073463e-09,2.1443936917769626e-07,0.06264138345847946
242,43,chars,0.24185049636817424,2.4767111884184486e-19,0.12523741690408358,0.11481143552311436,0.33648327726103305,0.3604695048309179,0.1798992673992674,0.14579924359728294,0.040229336502226196,4.823813898488453e-12,2.1121627966288565e-08,0.007554747286240243
243,43,identifiers,0.20538226505053217,2.2579296657416636e-14,0.048670465337132006,0.05432211408488781,0.30944488422719174,0.15821256038647344,0.17509157509157508,0.572390480028278,0.33179543627758046,1.9960154827653752e-10,0.013935024919809027,0.009313333319034507
244,43,halstead,0.2709465131115066,7.38986934702984e-24,0.11479107312440645,0.13270478507704786,0.3937388679992084,0.32804951690821255,0.2374084249084249,0.18250357421573182,0.017733298357414527,5.984034602568924e-16,3.421667905485504e-07,0.00042267105894260574
245,43,entropy,0.4429730606945797,6.450055516884433e-61,0.1752136752136752,0.43285347391186807,0.5652087868592915,0.4855072463768116,0.246978021978022,0.04179975887921157,1.0355657442092094e-14,3.551471287347907e-31,4.48477610686601e-14,0.00024479865614042195
246,44,mccabe,0.15508965346381345,4.9816364541055925e-08,0.14498299319727892,-0.10519540229885058,-0.0303553611175071,0.42616033755274263,0.29214792299898684,0.1301823329962725,0.06185161376293184,0.5745627289213171,7.377689308878568e-10,1.871002701446654e-05
247,44,fanout,0.19236854625972336,1.5986923732864444e-11,0.08404195011337869,0.23597241379310344,0.1533118428121882,0.39466913656478336,0.17264437689969606,0.38279426992240395,2.959714317221058e-05,0.004728194906728488,1.3404040789377023e-08,0.012306255861556788
248,44,chars,0.2370601434117584,1.0300944298286627e-16,0.05314625850340136,0.26462528735632185,0.1457325965154655,0.4878563342595451,0.2641337386018237,0.581741863211334,2.8391154068045867e-06,0.007286249224610185,2.311846354824636e-12,0.0001297380384383306
249,44,identifiers,0.1859454224509503,7.4311509837935e-11,0.060515873015873016,0.2450390804597701,0.024598971525059483,0.25594319234331586,0.25567375886524824,0.5303202552090969,1.4523795985856336e-05,0.650753888394694,0.0002331531785946546,0.000211538732828707
250,44,halstead,0.23597625006686354,1.4168689079340902e-16,0.07341269841269842,0.2433103448275862,0.054781640954793154,0.43943603993001956,0.3042046605876393,0.4463844720117288,1.6701383983858993e-05,0.3131984660877667,2.637808090768359e-10,1.045133861466199e-05
251,44,entropy,0.40190765228701497,5.498979149868851e-45,0.264172335600907,0.3448091954022989,0.3354823854478471,0.4758670371513842,0.3933130699088146,0.006071568478012062,1.0544307738078273e-09,6.489498522111864e-10,7.789343394532866e-12,1.2056992435957329e-08
252,45,mccabe,0.2412001828533433,2.198943331540092e-16,0.285406492387245,0.057058823529411766,0.11187406164444053,0.38700854700854703,0.24229434578485406,0.0019113484413155932,0.3369476566928572,0.04761018983402733,5.176584824159923e-08,0.0003903862515627151
253,45,fanout,0.13509729268362855,4.584014561071447e-06,0.23987359954036197,0.05257918552036199,0.07860107745297183,0.41367521367521365,0.059246785058175135,0.009340938710887028,0.37769355176866737,0.16617639249340033,6.53427840085125e-09,0.39155793139714057
254,45,chars,0.17406391555500145,3.5711091541317703e-09,0.138322321172077,0.03895927601809955,0.035856221849333215,0.43874643874643876,0.2538783425188814,0.13444797151879118,0.5135544379935109,0.527942283082246,7.798083226737173e-10,0.00024121720647626228
255,45,identifiers,0.17347092088396165,4.025484684214068e-09,0.3463085320310256,0.049389140271493215,0.013247372604433453,0.4034757834757835,0.1492651561543172,0.0001764331917094047,0.4074603864369244,0.8157896861910969,1.5549207477916932e-08,0.030884052647034862
256,45,halstead,0.19062461039770603,1.0160740690297998e-10,0.37029589198506174,0.10690045248868778,0.08765344873266802,0.45452991452991454,0.15089814247805675,6.0827741420375085e-05,0.07292743833447772,0.12271891408003596,1.8853926496982097e-10,0.029119119958564067
257,45,entropy,0.4104002634111099,4.944047118927651e-44,0.3375466819879345,0.37380090497737556,0.31718625805881834,0.576068376068376,0.36517656664625436,0.0002573550870260777,3.5745259372467177e-10,2.3203766366402318e-08,6.802835642927738e-16,1.2833085597805988e-07
258,46,mccabe,0.16228407456458893,1.2114601340671583e-07,0.20323983800809958,-0.068233561001741,-0.09671411806724833,0.44037230948225714,0.467526455026455,0.02823779481481333,0.24938714498011538,0.1044268865394988,2.2613681745318256e-09,2.1422122736689656e-10
259,46,fanout,0.07599578473675966,0.013470904011594797,-0.027148642567871608,0.09492879782152583,0.08439206081942956,0.19842931937172775,0.0455026455026455,0.7713248889278085,0.10989682897573791,0.1578922751295997,0.007224233285620941,0.5402610766683784
260,46,chars,0.20532319391634982,2.4872198962469397e-11,0.057897105144742764,0.2268871925360475,0.11166386040104087,0.41239092495637,0.11322751322751323,0.5346520302366794,0.00013333129437773209,0.06175827650690405,2.4442803933072333e-08,0.12743672265957953
261,46,identifiers,0.19420116489369277,2.7369619437341813e-10,0.10784460776961152,0.12760591045042632,0.10293892545538037,0.39284467713787086,0.16018518518518518,0.24680578264995767,0.031671032460330005,0.08502456704197454,1.0650994678811222e-07,0.030988658898766074
262,46,halstead,0.14377465430569203,2.9620008709015473e-06,0.07094645267736613,0.12838712557475113,0.09245369661717434,0.40372309482257124,0.23736772486772487,0.4465213234568325,0.030652443973937942,0.12196086582932393,4.760495667147886e-08,0.0013913051575128747
263,46,entropy,0.39479286823030146,1.0719357465949794e-37,0.11864406779661017,0.41471362885585467,0.3889484157354967,0.4702734147760326,0.4591269841269841,0.20263221597017822,2.888391379670081e-12,7.625016045770427e-11,2.015200971106842e-10,6.268164194022862e-10
264,47,mccabe,0.2600760156757715,1.5728417877611038e-16,0.27879291251384275,0.08712250712250712,0.06738868832731648,0.398359343737495,0.31583333333333335,0.002521561526238299,0.18230392429192854,0.2723112378929212,9.163085431921038e-08,2.9830735393810938e-05
265,47,fanout,0.15518816833730478,9.211707716566574e-07,0.08734772978959025,0.15381766381766382,0.06179162119049618,0.4313058556756036,-0.015378787878787879,0.3460142942726979,0.01887286887493291,0.31603503695670765,8.07929618453807e-09,0.8410824757061341
266,47,chars,0.22933299198487564,4.149551648492563e-13,0.11724806201550388,0.09282051282051282,0.21288444854896035,0.4987328264639189,0.17462121212121212,0.20618736571510532,0.15668653558020526,0.0005512993060907232,2.6909942802424408e-11,0.0222922817807167
267,47,identifiers,0.20304259634888439,1.365170602948274e-10,0.12029346622369878,-0.0007977207977207978,0.19133574007220217,0.35494197679071626,0.17901515151515152,0.19457876769033056,0.9906317996182943,0.00190268135029123,2.1149665591492764e-06,0.019117471619952017
268,47,halstead,0.2062131983694047,7.048322633775867e-11,0.15268549280177188,0.05299145299145299,0.20194218229647665,0.4151660664265706,0.1984090909090909,0.09963216780247634,0.4188698324567188,0.0010494610782948602,2.9222313078388743e-08,0.009409758960138575
269,47,entropy,0.3564150534669844,1.878632261690923e-29,0.12375415282392027,0.35863247863247866,0.3835949962219797,0.41976790716286516,0.2971212121212121,0.18209096958202164,4.4138886415892025e-08,4.815424564208203e-10,2.053011973980127e-08,0.0001005586933789182
270,48,mccabe,0.22428701134502627,2.4895829896872417e-12,0.2920962199312715,0.02620545073375262,0.20398491150014508,0.16958134605193428,0.34379764379764377,0.0049601432336301545,0.6803671026394413,0.000981870724079694,0.02965284714842602,3.4548704292209087e-06
271,48,fanout,0.026266663272492767,0.413618009143617,0.20641466208476517,0.09771091846563544,0.05635619176580585,0.24238208797032326,-0.012404712404712404,0.048221582277781755,0.12519889749184795,0.3643403830190205,0.0021501307682266157,0.8688685082089881
272,48,chars,0.11054187986321479,0.0005829029927770996,0.20504009163802978,0.17230437985154967,0.20053519037946932,-0.13626126126126126,0.16632016632016633,0.05000292097011282,0.006861222281314689,0.001246521703020169,0.0854157877630253,0.02617672677340512
273,48,identifiers,0.09685275225076156,0.00258015223120397,0.26552119129438717,0.03773584905660377,0.09394847986588001,-0.05445151033386327,0.13097713097713098,0.011104969930388611,0.5540035207409214,0.13046677076357951,0.4917549769572278,0.07992286984241202
274,48,halstead,0.09746582491153934,0.0024246955523597132,0.26895761741122565,0.07229871380814777,0.21607505561466292,0.06942236354001059,0.17380457380457381,0.010122647685125956,0.2567407333990539,0.0005047884970162382,0.3810619022707885,0.020142883908629446
275,48,entropy,0.3194914678953576,2.762839341837593e-23,0.293241695303551,0.3892571817100119,0.45107521681658447,0.17011128775834658,0.3101871101871102,0.005047306103732414,1.0082032156363652e-09,3.825255880430568e-13,0.03174530324329609,3.3573704668727393e-05
276,49,mccabe,0.27032207059795016,2.2096300828831528e-16,0.42803030303030304,0.12255608149825067,0.18537051184110007,0.31706486964808384,0.27813852813852813,0.0001166925444748627,0.04996005578644679,0.004702395351755101,3.464938186036429e-05,0.00043319018825369406
277,49,fanout,0.0826606423583009,0.012301430659650519,-0.030011655011655012,0.013994649104754064,0.05530939648586707,0.1573071948812198,0.13753607503607504,0.7896315905015501,0.823565178079285,0.4007264312850347,0.04073916761509686,0.08493654871887546
278,49,chars,0.21341018549145735,1.037109099676329e-10,0.09032634032634032,0.0027011730808808396,0.3063789152024446,0.3866312708460963,0.22213203463203463,0.4193779436592414,0.9659472635280848,3.224250896133897e-06,5.025080666778546e-07,0.005413006084684337
279,49,identifiers,0.17596000685007027,9.93926755408598e-08,0.22843822843822845,-0.014046100020580366,0.22910618792971735,0.17024028316656456,0.2437770562770563,0.040711581882497676,0.8229649310201022,0.0004979863888336051,0.026903904852134772,0.002265654442838849
280,49,halstead,0.15937908335737896,1.3963996857855978e-06,0.2296037296037296,-0.021789462852438775,0.30733384262796026,0.24824722619290723,0.2772366522366522,0.03972099099409135,0.7283808548420243,3.0047553852375147e-06,0.0012521744218554165,0.0005173653912592392
281,49,entropy,0.34307357022377677,2.8321943960781905e-25,0.042540792540792544,0.3038176579543116,0.44255156608097784,0.3389149819617453,0.37427849927849927,0.7047456672810948,1.2499334447409485e-06,1.7484520985128808e-11,1.0552035826229182e-05,2.7701802147995324e-06
282,50,mccabe,0.18555124038995008,5.901886010552356e-08,0.03491096532333646,-0.026840490797546013,0.10687235908474846,0.35101604278074866,0.18928414580588493,0.7406005002369471,0.6886700244713246,0.1084503539073195,8.777782347848757e-05,0.01614892803503408
283,50,fanout,0.0764391957940345,0.02591938320438105,0.10941893158388004,0.13605572597137014,0.013792553615562465,0.3380748663101604,0.026174791392182695,0.2992041621381545,0.04264421134909517,0.8368773734625438,0.00016407424809009605,0.7421539229607208
284,50,chars,0.2061292964518771,1.9144864162865474e-09,0.05880974695407685,0.2271855828220859,0.13641074703021605,0.40748663101604277,0.1424681598594642,0.5780588568402342,0.0007138764651249224,0.0412571045660646,5.66030546061032e-06,0.07272222501430727
285,50,identifiers,0.21485297614329874,3.866525812596844e-10,0.1640112464854733,0.1378131390593047,0.135972255441282,0.3270588235294118,0.20008783487044357,0.11986451030840335,0.04008984605528085,0.04189926113700699,0.0002694857061463713,0.011696763431818268
286,50,halstead,0.15546749095136192,5.9259758836469015e-06,0.1373008434864105,0.1352569018404908,0.17232719445108827,0.40855614973262033,0.14879227053140096,0.19307054436509796,0.043945019312107925,0.00992395595282778,5.350286942250139e-06,0.06089309182967547
287,50,entropy,0.3594568175213336,1.1660040032458575e-25,0.28209934395501407,0.36138803680981596,0.3401100215259507,0.4857754010695187,0.2885375494071146,0.007439133229941734,7.302315154882148e-08,3.5899581192756833e-07,6.272283309634367e-08,0.00027731457301745247
288,51,mccabe,0.2405058591640566,2.7053361788761897e-11,0.15874495184840012,0.08849894291754756,0.18956681232130335,0.43156388238355453,0.19632414369256473,0.162240921435453,0.21427170328850453,0.007237590435510531,1.6340358093242185e-06,0.015353881869374844
289,51,fanout,0.08737782157900421,0.01577671748898339,0.0754892823858341,0.15107822410147992,-0.02664940389491288,0.37418683320322665,0.05977907732293697,0.5082088037142629,0.03442513165406087,0.707237412978545,3.386912619314783e-05,0.46409291615471326
290,51,chars,0.21283008424235877,4.135001477241635e-09,0.05374339857098478,0.2363213530655391,0.09850569132006258,0.5359094457455114,0.1203935765339274,0.6386003923462977,0.000940083472922448,0.1645405193725783,2.9574969842845705e-09,0.14022382578751666
291,51,identifiers,0.21898963170968788,1.4564801574267298e-09,0.14973594283939112,0.1336997885835095,0.12887738037438637,0.34413218839448345,0.19196138494384107,0.18900431091763348,0.06130751934466045,0.0689238056824236,0.00013879358245319108,0.018637074533893887
292,51,halstead,0.21202006156172373,4.732297056245353e-09,0.14445479962721341,0.16938689217758984,0.18018018018018017,0.5092375748113454,0.1306971131532535,0.20516794870019017,0.017749950834744236,0.01098884655833823,1.712919909934779e-08,0.10931468455747557
293,51,entropy,0.36899233178529,2.1483026914302376e-24,0.2972972972972973,0.27653276955602535,0.3349517181852511,0.5201665365599791,0.37157709087533647,0.009044173638843309,0.00010847210592123145,2.265822579900388e-06,8.422088654960528e-09,5.2484892327215625e-06
294,52,mccabe,0.22207893903800335,1.191388025090881e-09,0.22903363133248192,-0.022173355323437786,0.04955123410620793,0.339416434683988,0.3566905867454622,0.06746352855669478,0.7529355799554296,0.5119258241509499,8.94420015931621e-05,1.4827624500417977e-05
295,52,fanout,0.09592642575098716,0.008780208745227705,0.05534269902085994,0.1304379695803555,0.09043879331837447,0.04464377770904217,0.1227311101730688,0.6613299876316516,0.0643438645125772,0.23248455391695455,0.6080713080965652,0.1394533451265514
296,52,chars,0.1756318621815698,1.612888979043947e-06,-0.0464027245636441,0.08484515301447682,0.10838942907005734,0.36354263326116093,0.2502110595187843,0.7141107812364037,0.2290833219256957,0.15256106224323593,2.9411047457022873e-05,0.0025942789116716433
297,52,identifiers,0.18259609136802119,6.12507942138309e-07,-0.07407407407407407,0.04500641378046546,0.15981052106706556,0.25538715331477474,0.2764879696074293,0.5572243477718584,0.5236204633883728,0.03487905047583648,0.0033129935362549586,0.000870932162113502
298,52,halstead,0.14014761500141618,0.00012941087366454335,-0.04895700297999148,0.053362653472603994,0.17009473946646722,0.320960923806578,0.3281975517095821,0.6989847328516494,0.4495000073841904,0.02474220568882974,0.0002255881316863051,7.7721864729826e-05
299,52,entropy,0.3746122190566635,1.437271413495834e-24,0.07364836100468285,0.42034084661902144,0.2844677137870855,0.45685122177544074,0.41452089489235966,0.5596062905261956,2.5132935245959016e-09,0.0001728015707350144,1.515839498764746e-07,6.008796134885989e-07
300,53,mccabe,0.2512791619715371,1.4399257981027465e-10,0.34746503496503495,-0.03446378551420568,0.10602103007166298,0.3945,0.323943661971831,0.007126902751799858,0.6574167574111802,0.16977735918648917,2.3884720102466253e-05,0.0004686637463213677
301,53,fanout,0.11962772839197028,0.002327490687166339,0.17176573426573427,0.12570028011204482,0.10180162078896256,0.435125,-0.051978537894030855,0.1853010857808175,0.10619974302887804,0.189143518647236,3.406813670862952e-06,0.5787572071997968
302,53,chars,0.1833771545427987,3.0643576632188023e-06,0.13068181818181818,0.10454181672669068,0.07306945281628827,0.41125,0.1710261569416499,0.3142999758285555,0.17922922729632806,0.3461720452781264,1.1612557869522795e-05,0.06727738004501281
303,53,identifiers,0.21169817620299652,7.146854491070508e-08,0.17307692307692307,0.03471388555422169,0.09637666599691916,0.4365,0.15375586854460094,0.1822262672072581,0.6558909851500294,0.21388465329364303,3.2434183424847857e-06,0.09995393853645222
304,53,halstead,0.17134510245816117,1.2990467039631877e-05,0.27884615384615385,0.09543817527010805,0.09028196369968522,0.462875,0.19617706237424548,0.031482955806510345,0.22015659899887607,0.24436244307222665,7.993751742879276e-07,0.03580329726872077
305,53,entropy,0.3996911648094821,2.66632126192258e-24,0.21153846153846154,0.4113645458183273,0.4362065501306008,0.45025,0.4379610999329309,0.10290865182756156,1.2433698045916382e-07,1.8229898174761134e-08,1.5801994717418942e-06,2.7517409663111482e-06
306,54,mccabe,0.21538787825432776,2.3715373498603477e-08,0.11226611226611227,0.04316448801742919,0.11383018168335188,0.3463235294117647,0.2681051587301587,0.39636242846272474,0.5681009416784648,0.1286996226216924,0.00027756307452108547,0.002005423008348542
307,54,fanout,0.1373360331015054,0.0003842684142419148,0.17151767151767153,0.19026870007262164,0.09244839945618588,0.38779411764705884,-0.009176587301587302,0.1955983350940036,0.011983725128566748,0.21868195885938668,5.0468289001160526e-05,0.9174998270194584
308,54,chars,0.20231054270142218,1.7001453889330866e-07,0.19854469854469856,0.20538307915758897,0.13879619330119886,0.3664705882352941,0.1300843253968254,0.13438923003671016,0.0066944395145932915,0.06479639568926317,0.00012999838153916486,0.13723791460846146
309,54,identifiers,0.19275464389470903,6.272368450112196e-07,0.1943866943866944,0.12649782135076254,0.17865529600791002,0.2063235294117647,0.13306051587301587,0.14269624254597402,0.09491941592625533,0.017436895963369916,0.03124770270207111,0.1284075134086195
310,54,halstead,0.19832891819862503,2.9513844290555397e-07,0.2624740124740125,0.11637618010167029,0.2114077369917192,0.3608823529411765,0.16666666666666666,0.04766938604353626,0.12447605283482703,0.004905575594877434,0.00016450185208489207,0.05684797381912939
311,54,entropy,0.3465333856213335,3.3218387929519344e-19,0.12058212058212059,0.2882171387073348,0.3133110863922877,0.5020588235294118,0.4010416666666667,0.36407313753969917,0.00014147914677556324,3.0517058823627124e-05,1.582032440979925e-07,4.547603950777374e-06
312,55,mccabe,0.30298824629900767,7.182722278367606e-14,0.3835562549173879,-0.13157894736842105,0.24788177339901477,0.5155141843971631,0.34553179824561403,0.0016591757945174296,0.10373735770445082,0.0031570261824568867,4.900236003432585e-07,9.134154832256222e-05
313,55,fanout,0.1098198308117781,0.006800743969990313,-0.07985837922895359,0.11391574173529061,0.09458128078817735,0.4736258865248227,-0.08470394736842106,0.515430941161725,0.15982553590934578,0.2617586558931263,4.046582824694682e-06,0.3412453727779122
314,55,chars,0.1403123474865788,0.0005459777574653204,0.03973249409913454,0.16821816445876597,-0.1464039408866995,0.3362145390070922,0.09073464912280702,0.7476385100391135,0.03793477001508257,0.0823627629387612,0.0010793852506262227,0.30817426385934776
315,55,identifiers,0.18126728485440052,7.953574067816182e-06,0.14122738001573565,0.05901658909177706,-0.014679802955665025,0.5026595744680851,0.04070723684210526,0.2493075668835406,0.4667714363503688,0.8625338523067382,1.013648799867737e-06,0.6480987771109139
